RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
32183,5410,74831,117961,118327,118391,120702,132069,118504,120704
23924,75078,73833,118315,118463,118404,118321,117906,290919,118322
25605,38392,31857,117929,117930,117920,117885,117913,117887,117888
14518,38481,70567,119828,119829,117895,117896,117897,117887,117898
31757,39227,8707,117961,118300,19772,118054,118054,117887,118055
9226,40309,1541,117961,118225,123173,119093,123174,119095,119096
13597,4675,7434,117961,118343,118514,118054,255692,117887,118055
15724,14570,17610,118006,118007,117884,117879,122240,19721,117880
8064,16443,3281,117961,118225,120041,119093,120324,119095,119096
23773,38480,89436,118126,118237,117895,117896,117913,117887,117898
15003,17226,51342,117961,118343,118660,118702,187873,118704,118705
15145,14900,3838,117961,118225,119924,118321,118448,290919,118322
31257,20319,7014,117961,118446,119961,118278,118260,290919,118279
12225,80948,1012,117961,118225,119924,117905,240983,290919,117908
10482,20270,7676,117961,118343,119181,118685,118406,308574,118687
11291,38481,57986,118185,31010,117884,117885,117913,117887,117888
6861,40539,8008,118555,118178,118320,118321,117906,290919,118322
2585,75834,84718,117961,118225,121716,120418,259239,249618,120419
19404,80151,6257,117961,118343,120722,118321,117906,290919,118322
16316,80597,7510,117961,118446,118684,118784,118785,290919,118786
19575,21415,18181,117961,118343,118514,118321,117906,290919,118322
20879,35376,46299,117961,118386,118501,118502,118503,118504,118505
3962,31825,49425,117961,118343,119598,118422,300136,118424,118425
32438,30834,4712,117961,118343,118395,123067,269406,118398,123068
22344,20701,14731,117961,118446,118447,118321,222729,290919,118322
7887,34869,15956,117961,117969,121617,131849,148158,121620,131851
26020,4684,100,120140,120141,142145,117905,117906,290919,117908
197,16619,14731,117961,118446,118447,121594,170665,4673,121596
10158,4675,5504,117961,118300,118514,118321,240983,290919,118322
12288,39264,58702,118256,118257,117945,126684,280788,292795,126685
3414,75078,5511,117961,118386,119954,117905,172635,290919,117908
17920,20701,13874,117961,118446,120368,118321,117906,290919,118322
12893,16116,17831,117902,117903,121305,128230,302830,4673,128231
4410,18913,27518,117929,117930,119569,179731,186533,117887,117973
18693,38481,46549,118200,118201,117884,118568,221163,19721,118570
3229,23964,5178,117961,118343,118660,118826,158101,118424,118828
5802,16639,4993,117961,118343,118979,118912,309291,118424,118914
4318,28586,5119,117961,118300,119890,120006,133833,118424,120008
22029,78167,17789,117961,118052,119986,117905,117906,290919,117908
4568,80440,6481,117961,118343,123454,118321,197093,290919,118322
18535,6676,14928,117961,118446,120317,118784,165715,290919,118786
10119,25241,25262,117961,118327,118320,118536,258368,308574,118539
25880,15716,2434,118752,118753,118754,280788,280788,292795,119082
6699,45904,14455,118006,118007,117941,118568,292195,19721,118570
26920,17308,15824,117961,118225,120323,119093,132900,119095,119096
30114,17278,8784,117961,118300,119890,118834,150799,118424,118836
30867,4675,17290,117961,118386,118522,117905,117906,290919,117908
10226,4675,4261,118212,118213,126955,117905,240983,290919,117908
6222,34236,770,117961,118300,120722,118451,130134,118453,118454
6038,33111,3224,117961,118225,120551,126184,147097,118762,126186
22798,80142,1334,117961,117962,118910,118321,240983,290919,118322
6800,33340,15779,117961,118300,118535,117905,117906,290919,117908
18499,22391,4909,117961,118300,118458,120344,311701,118424,120346
19990,75518,20394,117961,118052,119954,122129,305057,121916,122131
24426,20279,71589,117916,118150,118599,179731,150184,117887,117973
1410,17308,18011,117961,117969,118560,118674,131356,19793,118676
18372,31299,6957,117961,118300,125821,119849,310589,118638,119851
602,14900,7398,117961,118225,118616,117905,240983,290919,117908
28412,17249,4098,117961,118343,119598,118834,133686,118424,118836
13707,81317,15746,117961,118052,119742,118321,118448,290919,118322
12519,80371,5140,119062,119091,121710,118321,117906,290919,118322
30541,13878,53223,117876,117877,117878,117879,117879,19721,117880
14250,40331,54308,126974,126975,118518,118043,118756,270488,118046
16811,43650,17451,117961,118052,126137,126138,252926,124136,126140
8837,26804,19738,118290,118291,119824,119137,122050,118474,119139
31467,3716,6277,117961,118343,118437,117905,240983,290919,117908
17873,83129,25607,117961,118343,118856,117905,117906,290919,117908
8470,21446,16973,117961,118300,124942,117905,117906,290919,117908
30508,33989,52329,118887,118888,119488,118293,301534,118295,118296
18863,27124,5899,117961,118327,120318,118641,240982,118643,118644
20945,17308,3645,117961,118300,118631,124576,124577,118424,124578
2990,17249,14855,117961,118300,123719,118451,153802,118453,118454
14717,116214,3000,117961,118225,120551,117905,240983,290919,117908
14215,42006,70134,117961,117962,126930,134095,147818,118474,118475
26226,33323,3558,117902,118041,118042,118043,118044,270488,118046
4425,25989,22504,117961,118300,123055,120344,128788,118424,120346
6943,27122,49714,121785,121786,118492,118747,130707,118453,118749
23938,26360,52735,117961,118052,120356,122067,127906,118424,122069
13378,79130,87910,91261,118026,119279,118451,126309,118453,118454
3590,43877,50473,118079,118080,117878,117879,118177,19721,117880
29693,33248,13814,117961,118343,119598,119433,133686,118424,119435
17559,43085,3774,117961,118343,118395,118890,125128,118398,118892
18948,80316,25872,118169,118170,119796,118172,129003,249618,118175
3101,17226,5249,117961,118386,123144,118396,269406,118398,118399
32575,80473,20169,117961,118343,118660,118451,270976,118453,118454
9310,74287,17144,117980,117981,117884,117879,117886,19721,117880
5759,79562,5899,117961,118327,120318,118641,240982,118643,118644
14137,73802,7014,117961,118446,119961,118278,118260,290919,118279
2629,680,888,117902,117903,7646,118451,130134,118453,118454
3592,17308,17270,117961,118300,125872,118826,236735,118424,118828
24784,75078,101330,118315,118316,121820,118465,121821,118467,118468
32196,43876,74449,118079,118080,117878,117879,118177,19721,117880
2071,7678,3053,117961,118225,120663,118641,306399,118643,118644
27028,74636,7287,118212,118213,119223,119962,168365,118205,119964
16198,6977,34611,117961,118327,118320,118321,117906,290919,118322
16806,17292,6957,117961,118300,125821,119849,310589,118638,119851
29495,33423,23230,311178,119256,118471,279482,137950,118474,136061
15042,78271,25475,118717,118718,117895,118568,157237,19721,118570
30234,80578,901,117902,117903,120428,117905,117906,290919,117908
24293,7678,17393,117961,118225,119781,118207,164476,270488,118209
13152,38205,60985,118185,31010,117912,117879,117886,19721,117880
16005,78405,54303,117961,118327,118492,119949,125738,290919,119951
22691,25238,17261,117961,118343,118833,118834,127160,118424,118836
29133,95247,19702,118269,118270,117878,117899,117899,19721,117900
31549,20270,8195,117961,118343,120270,138019,138020,120518,138021
13837,28149,17640,117961,118052,118706,118318,120689,118205,118319
21356,79440,2544,121005,121006,117945,117946,125711,292795,117948
12182,34924,8164,117961,118327,120685,118641,123881,118643,118644
11199,4675,5636,117961,118413,122007,117905,117906,290919,117908
23310,15679,16566,117961,118327,120559,120618,304465,118643,120619
9283,25553,11826,118090,118091,117920,123191,123191,19721,123192
6004,75463,95428,91261,118026,118202,117905,117906,290919,117908
26453,87690,7346,117961,118343,123125,118259,117906,290919,118261
14747,33248,5234,117961,118343,118660,119433,133686,118424,119435
8769,6016,5636,117961,118413,122007,118784,124402,290919,118786
5295,43680,13047,118095,118096,118008,117879,117897,19721,117880
29060,33146,1600,117961,118327,118507,118890,311441,118398,118892
5729,39323,28163,118315,118316,120361,118321,175154,290919,118322
24646,80528,2260,117961,118343,119598,118422,300136,118424,118425
24896,80766,51172,117961,118225,120551,120690,120691,290919,120692
26315,36573,5252,119134,119135,118979,120006,310608,118424,120008
10469,4675,17669,117961,118300,118514,117905,117906,290919,117908
22949,39879,59229,117961,119256,120943,126684,126684,292795,126685
31001,75901,4998,117961,118343,119598,119928,310608,118331,119929
4608,23921,4110,119596,119597,118292,118422,191064,118424,118425
30246,43759,46254,117961,118327,126310,124886,123881,118643,124888
17870,23567,8156,117902,117903,134257,117905,118036,290919,117908
6422,80060,4452,117961,118052,120671,117905,240983,290919,117908
28335,20271,24709,117916,118011,117941,117885,117913,117887,117888
25610,80904,6256,119134,119135,118437,117896,199346,117887,117898
18828,28941,20126,117961,118386,120677,122067,206347,118424,122069
24892,79092,6137,117961,118225,120551,118318,168365,118205,118319
8090,74164,4533,117961,118343,118700,118321,117906,290919,118322
19756,80657,13782,117961,118343,118395,120647,311441,118398,120649
7015,20299,16641,117929,117940,119569,179731,160903,117887,117973
5762,15710,17128,117961,118300,119984,119949,230830,290919,119951
28324,43147,2942,117961,118343,118700,117905,240983,290919,117908
17350,17308,8699,117961,118343,118660,118924,166636,118667,118926
22070,16449,7393,117902,117903,120428,117905,117906,290919,117908
8752,23096,51058,117902,117903,134257,119962,168365,118205,119964
12403,107890,5701,117961,118052,118821,118207,174445,270488,118209
27250,19722,770,117961,118343,119181,118451,130134,118453,118454
25217,34072,221,117961,118413,120370,118321,117906,290919,118322
23178,72320,1398,117961,118300,120722,118321,117906,290919,118322
10937,40867,24926,91261,118026,118229,273308,120072,249618,118232
31648,4675,6993,117961,118343,118514,117905,117906,290919,117908
1272,81076,14638,117961,118052,118992,118784,120474,290919,118786
29331,72024,18236,117961,118052,120304,307024,129630,118331,118332
26230,117697,26320,117961,118327,118391,117905,240983,290919,117908
24344,25993,116406,117961,117962,120677,122067,297566,118424,122069
9598,31441,17128,117961,118300,119984,118396,300044,118398,118399
4304,838,21033,117961,118300,123749,119849,166593,118638,119851
22438,79092,7578,117961,118343,120722,118321,118448,290919,118322
16087,33054,4765,117961,118300,119890,118054,118054,117887,118055
706,17249,5015,117961,118300,118395,118890,311441,118398,118892
29744,79092,44024,117961,117962,134848,118530,278014,118131,118532
31259,17849,29575,117961,117969,120574,117985,249859,19793,117987
17076,28149,17290,91261,118026,118317,117905,117906,290919,117908
7303,33054,2582,117961,118343,121710,118826,236735,118424,118828
31625,31441,158757,120342,120343,118395,118396,266864,118398,118399
30069,20231,18097,119280,119281,117945,117946,130662,292795,117948
12222,37143,4698,117961,117962,118352,117905,117906,290919,117908
20532,15064,20899,117961,118343,117970,179731,118342,117887,117973
19900,75940,17002,5110,117954,117895,118568,281735,19721,118570
3502,90483,3811,120864,121013,118395,118396,269406,118398,118399
5697,78398,7069,117961,118386,123844,117905,240983,290919,117908
9050,34628,46254,117961,118327,126310,118641,306399,118643,118644
18604,75308,20382,117961,118300,124942,118784,117906,290919,118786
25933,22484,13441,117961,118225,122870,118207,279443,270488,118209
12234,77203,18129,117961,119256,119257,117946,118806,292795,117948
3165,29136,7443,117961,118446,119961,118278,287351,290919,118279
29367,78529,34479,118555,120862,118320,118321,117906,290919,118322
29080,6496,16589,119920,119921,137107,118784,117906,290919,118786
6677,4675,7285,117961,118225,118403,118054,158055,117887,118055
2011,78327,52228,117983,117984,117878,118568,117913,19721,118570
18893,42085,135359,120342,120343,119076,118834,124426,118424,118836
5560,33125,131441,117961,118343,119598,119433,133686,118424,119435
1454,28562,56496,118126,118237,117895,117896,117913,117887,117898
17244,112126,25,117961,117962,122224,118321,240983,290919,118322
29664,79092,5114,117961,118300,119890,118422,300136,118424,118425
3625,6977,6982,117961,118300,118783,118321,118406,290919,118322
26330,70451,50598,118000,118001,117884,117885,117913,117887,117888
22490,15022,25607,117961,118343,118856,118368,118368,117887,118486
20372,29058,55119,119062,119091,123125,134095,300136,118474,118475
15462,43906,7424,5110,117954,117878,133111,306530,118870,133113
11157,32270,3187,117961,118343,119142,123045,147738,120518,123047
9551,972,5017,117961,118343,119598,121915,185973,121916,121917
4888,14570,27644,117993,117994,117895,117896,117913,117887,117898
16955,33248,139593,117902,118041,119781,130479,179826,119784,130481
24170,36761,48476,117926,118124,117920,118568,281735,19721,118570
24288,34583,6277,117961,118343,118437,117905,240983,290919,117908
476,38480,31061,118212,118580,117895,117896,117897,117887,117898
31688,25328,1553,117961,118225,123173,119093,123174,119095,119096
32628,38718,10092,117910,117911,117884,117885,117913,117887,117888
31756,36569,4636,117902,118041,119181,120952,122352,118453,120954
31142,34865,1558,117961,118300,120312,118792,144958,118424,118794
4612,19945,3053,117961,118225,120663,124886,132017,118643,124888
15847,113728,8028,117902,117903,124948,117905,117906,290919,117908
922,14354,47104,117890,117891,117878,117879,117879,19721,117880
9955,4675,7346,117961,118343,123125,118259,117906,290919,118261
6248,4675,50997,117961,118052,120539,118321,117906,290919,118322
12166,706,49353,117961,117962,118910,117905,117906,290919,117908
29620,41128,13874,117961,118446,120368,118321,250732,290919,118322
2587,45314,1958,118550,118551,118378,119192,300603,119184,119194
25881,4675,34612,117961,118327,118320,117905,117906,290919,117908
4654,79296,7445,117961,118343,122299,118054,305057,117887,118055
16663,33249,4301,117961,118343,118660,120497,309123,118424,120499
27870,20292,51095,117926,118124,119569,179731,167069,117887,117973
21510,23568,16838,117961,118413,120370,120690,136365,290919,120692
32423,44695,17550,117961,118446,118684,118321,117906,290919,118322
24781,5334,1409,117961,118300,120722,118784,117906,290919,118786
25577,3853,23347,117961,118052,121667,118685,279443,308574,118687
6633,27785,1806,117961,118413,122007,118321,240983,290919,118322
16324,13878,50222,118079,118080,117878,117885,118177,117887,117888
26387,278393,5115,117961,118300,118631,119928,219829,118331,119929
18249,34265,56058,118212,118213,118458,118912,309291,118424,118914
28598,79652,5717,117961,118300,124725,118321,117906,290919,118322
20967,7678,6114,117961,118343,6104,118278,118260,290919,118279
18821,3130,71189,117961,118386,128823,118054,124424,117887,118055
26000,39616,2594,117961,118300,120410,128230,302830,4673,128231
