RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
19453,103427,783,117961,118413,120584,128230,302830,4673,128231
24308,36422,57516,118120,118121,117878,118568,163031,19721,118570
5954,38704,58707,117916,118011,117884,117885,117913,117887,117888
12595,6977,4638,117961,118343,119987,117905,117906,290919,117908
1455,39262,7084,117961,118386,121961,118318,168365,118205,118319
20915,72139,18046,117961,118300,118783,118784,290919,290919,118786
6074,99140,50952,117961,118327,118929,117905,117906,290919,117908
7195,74891,7408,117961,117962,118352,118321,117906,290919,118322
27610,42437,11525,117910,117911,117920,118568,129510,19721,118570
27166,42132,70264,117961,118343,120722,118777,279443,308574,118779
20657,16298,7519,91261,118026,118202,119962,168365,118205,119964
21049,28544,718,117961,118300,119181,118259,126363,290919,118261
10682,34433,17244,117961,118052,120398,118784,127126,290919,118786
14225,35528,49495,119596,119597,127849,118293,118294,118295,118296
28773,33146,1583,117961,118327,118507,179731,118054,117887,117973
9988,73165,5541,117961,118300,118514,118321,117906,290919,118322
25698,80774,4642,117961,118327,120551,118321,117906,290919,118322
27756,6725,6850,117961,117969,6725,120527,298066,6725,120529
5286,73144,51330,117961,118300,119890,118834,149550,118424,118836
10327,40302,1475,119062,119091,118450,121372,148801,119184,121374
6246,99050,3967,117961,118052,118706,118321,117906,290919,118322
15911,42806,16654,118181,118182,117920,118568,132124,19721,118570
10631,15797,126191,119301,119302,119303,117905,117906,290919,117908
21022,1151,1038,118887,118888,118889,118863,307233,118398,118865
9294,278393,15389,117961,118225,122870,118636,310589,118638,118639
28558,80131,29134,117961,118300,121305,117905,117906,290919,117908
3334,80877,1412,117902,117903,119181,118451,130134,118453,118454
4797,40864,4398,117980,117981,118246,118890,311441,118398,118892
22557,6977,7491,117961,118300,119181,117905,117906,290919,117908
16164,4675,8168,117961,118386,119954,118318,168365,118205,118319
276,35376,28163,118315,118316,120361,118321,175154,290919,118322
11105,45904,55934,118006,118007,117878,179731,135616,117887,117973
27976,45382,4100,118290,118291,124668,118293,118294,118295,118296
10051,75901,17603,118541,118542,117945,128903,126800,292795,128905
158,80472,120822,119596,119597,120823,120647,311441,118398,120649
20432,34718,16724,118212,118213,120551,117905,240983,290919,117908
30780,40328,7284,91261,118026,118202,118321,117906,290919,118322
23534,15716,15530,118573,118574,117945,117946,285404,292795,117948
9145,76511,3967,117961,118052,118706,118321,117906,290919,118322
10284,20279,31941,117916,118011,118599,179731,118247,117887,117973
3031,32270,767,117961,118343,120722,118361,127527,118363,118364
10980,25270,15902,117961,118052,120398,118834,136989,118424,118836
4804,88397,7067,117961,118225,118403,118321,240983,290919,118322
17553,78582,8026,117961,118386,118746,117905,117906,290919,117908
11017,45517,7079,117961,118343,118514,118685,262400,308574,118687
8307,18072,18096,118256,118257,118623,280788,193644,292795,119082
17074,79311,20341,117961,118300,125178,118054,118054,117887,118055
6635,43294,4566,119062,119091,118992,118028,130134,117887,118030
17932,38482,58980,118216,118217,117941,117885,117913,117887,117888
3863,7543,18040,117961,118300,118783,118321,117906,290919,118322
30642,111621,1313,117961,117962,117904,118368,118368,117887,118486
11813,39488,7553,117961,118225,118403,117905,117906,290919,117908
23813,1020,21656,117929,117930,117878,120647,311441,118398,120649
24138,19998,1553,117961,118225,123173,119093,120324,119095,119096
26846,23921,3944,117961,118343,118514,117905,117906,290919,117908
30772,35498,1605,117961,118327,128935,149337,205238,118398,149339
20613,41758,70692,118315,118316,118202,118259,117906,290919,118261
22317,43368,3526,117961,118225,137996,119093,121698,119095,119096
10089,25570,16668,117961,118300,118514,118777,279443,308574,118779
28864,20270,59765,117961,118386,118317,118523,294485,118331,118525
15365,22569,25656,118212,118213,118450,118641,306399,118643,118644
9115,80868,17727,118169,118170,118171,118172,118173,249618,118175
28,78098,46556,118090,118091,117884,118568,165015,19721,118570
18301,23096,4567,117961,118300,118514,118054,287351,117887,118055
10580,74142,19717,117961,117962,118352,118321,240983,290919,118322
10947,78327,53241,117983,117984,117878,117879,117879,19721,117880
32091,29708,4357,117961,118052,119742,118321,118448,290919,118322
18113,39252,11987,118006,118007,118008,118568,226012,19721,118570
29400,16199,72347,117961,118413,120370,117905,117906,290919,117908
3398,79092,5432,117961,118327,118391,118641,123881,118643,118644
17948,6215,2017,117961,118327,121645,118641,306399,118643,118644
20009,78175,4274,117961,118327,118744,121414,129558,118704,121416
13121,29674,16737,117902,117903,118783,117905,118036,290919,117908
14575,7543,7579,117961,118300,119181,118784,117906,290919,118786
20656,18400,52108,117961,118343,119993,118321,117906,290919,118322
14949,79141,3802,118573,118574,118623,118995,286106,292795,118997
12841,1969,31577,11146,118491,117941,117879,117886,19721,117880
4496,19842,15791,117961,118225,120663,119849,282370,118638,119851
18384,38710,10386,118269,118270,117878,117885,117937,117887,117888
22296,75901,51311,117961,118343,121747,119928,136239,118331,119929
29198,33173,4669,117961,118327,118391,118321,117906,290919,118322
17913,74142,1117,117961,117962,118352,117905,117906,290919,117908
7979,17308,3526,117961,118225,120323,119093,121698,119095,119096
13697,79924,4589,117961,118327,120383,118784,200462,290919,118786
5668,40848,7067,117961,118225,118403,117905,117906,290919,117908
3297,38112,55842,117893,117894,117895,117896,117897,117887,117898
12973,57527,5717,117961,118300,124725,118321,117906,290919,118322
4371,79092,33,117961,118413,119968,118636,254249,118638,118639
2378,15716,59228,117902,118041,118623,280788,280788,292795,119082
2667,72126,2296,117961,118413,277693,123737,127475,118960,123738
17517,22319,8697,117961,118446,119064,118784,117906,290919,118786
13912,25562,671,117961,117962,118352,118321,240983,290919,118322
7364,41432,6029,118216,118217,118810,134067,305581,19793,134069
6618,112338,4713,117961,118052,120398,120344,311360,118424,120346
20818,15720,6986,119062,119091,120041,119093,119094,119095,119096
4709,4675,5509,117961,118343,123454,118685,120316,308574,118687
3093,16191,16810,117961,118327,118320,122060,122060,290919,122062
26123,45444,311696,117902,118041,118507,120990,120991,118398,120992
5112,73073,195311,119301,119302,119303,118784,233216,290919,118786
3706,15716,55670,117902,118041,117945,280788,280788,292795,119082
32721,38656,46462,118290,118291,119837,120344,142386,118424,120346
32140,72981,118151,118079,118080,117878,117879,120319,19721,117880
27752,31441,4155,117961,118300,118301,120006,259215,118424,120008
14322,26926,14296,118023,118024,117895,117899,117897,19721,117900
5959,81402,4620,117961,118300,119181,117905,117906,290919,117908
18373,44967,5496,91261,118026,118202,118321,117906,290919,118322
18825,80246,5767,117961,118343,118344,118777,279443,308574,118779
18209,79092,3136,117961,118343,118856,118451,130134,118453,118454
30263,39883,109452,91261,118026,121533,118318,168365,118205,118319
10298,42085,13196,117951,117952,117941,117879,117879,19721,117880
27170,35043,4698,117961,117962,118352,118321,290919,290919,118322
2274,39262,7624,117961,118052,119742,117905,117906,290919,117908
14684,80195,1325,117961,117962,118910,117905,240983,290919,117908
1914,5900,46832,117989,117990,118810,118811,119759,19793,118813
8257,81418,7510,117961,118446,118684,118777,279443,308574,118779
7054,17308,123367,117932,117933,117878,118568,120877,19721,118570
22800,25993,17253,117961,118052,120398,120344,310997,118424,120346
1293,6977,85475,117961,118300,120410,118321,117906,290919,118322
26487,75456,17713,117961,118225,122273,117905,117906,290919,117908
2549,15365,33,117961,118413,119968,118784,117906,290919,118786
11092,73815,94615,118315,118463,118522,127657,127658,124487,127659
6821,31346,20104,117961,117969,120823,120773,128088,118960,120774
690,6723,2631,117961,118327,120624,117905,117906,290919,117908
2325,23537,7398,117961,118225,119924,118321,117906,290919,118322
22891,75649,72209,117961,118225,124948,117905,117906,290919,117908
19480,38391,50379,118126,118237,117895,117896,117913,117887,117898
6317,41594,70643,118595,118596,120299,121122,217580,118612,121124
7933,68726,13441,117961,118225,122870,118207,279443,270488,118209
3752,80648,30533,91261,118026,119507,123648,123107,120518,123650
29418,33054,3993,117961,118343,120126,120497,223125,118424,120499
13044,27082,5115,117961,118300,118631,119587,176829,118704,119589
3434,30584,7785,118573,118574,117945,259173,127423,292795,118943
15011,4675,46704,91261,118026,122938,117905,117906,290919,117908
1676,18072,15615,118752,118753,119121,118274,128130,292795,118276
23767,27348,131441,117961,118343,118292,119433,133686,118424,119435
454,33149,1350,117961,118052,120096,118321,117906,290919,118322
31550,25740,69226,91261,118026,118746,118451,126309,118453,118454
31446,38124,13742,117929,117940,117941,117885,117913,117887,117888
28490,73756,53240,117876,117877,117878,117879,117879,19721,117880
22494,17849,4710,117961,118343,120709,119997,278014,118131,119998
15935,81350,7893,117961,118343,118979,118834,133686,118424,118836
2837,78925,23200,117961,118343,123125,118685,120316,308574,118687
31497,23096,7338,117961,118225,118616,118321,240983,290919,118322
15781,29304,12761,117975,117976,117920,117885,117913,117887,117888
13339,34173,7460,117961,118300,118783,118784,118785,290919,118786
18662,83951,15779,117961,118300,19772,118321,117906,290919,118322
1910,28114,4110,119596,119597,118292,118422,191064,118424,118425
17415,78246,7278,91261,118026,118202,118321,117906,290919,118322
31735,115183,4488,117961,118413,126229,118278,117906,290919,118279
23049,19998,3437,118573,118574,118042,118043,118043,270488,118046
1048,302049,2518,117961,118300,19772,118777,164026,308574,118779
31677,34346,33266,117961,118300,123719,118784,118785,290919,118786
6113,977,30527,117961,118225,124449,119849,193662,118638,119851
18190,16476,56763,118219,118220,118008,117879,117897,19721,117880
3351,74001,58699,118090,118091,117884,117885,117913,117887,117888
23208,17849,13330,117961,118446,119969,123082,166884,19793,123084
1033,80721,1397,117961,118300,120722,117905,117906,290919,117908
4462,78311,71962,117932,117933,117878,117879,117913,19721,117880
30197,80005,1140,117961,117962,118352,117905,240983,290919,117908
1241,34924,16561,117961,118327,120318,118784,147114,290919,118786
14920,18519,32242,117961,118327,118929,118259,120721,290919,118261
4203,75901,806,117961,118300,123719,117905,117906,290919,117908
10538,44216,70297,117961,118327,118744,118259,120721,290919,118261
29951,17308,14638,117961,118052,118821,117905,117906,290919,117908
29873,75834,7525,117961,118225,120551,118321,118406,290919,118322
14104,3661,1470,117961,118343,119195,118777,279443,308574,118779
28879,31441,5114,117961,118300,119890,120344,303717,118424,120346
946,17308,1903,117961,118343,118514,118685,122058,308574,118687
1097,74526,7001,117961,118327,118933,121594,127596,4673,121596
482,42093,7858,91261,118026,119362,119363,307210,118667,119365
17082,2925,7683,118555,118178,117945,123670,305057,121916,123672
1256,216,218,117961,118413,120370,118784,118785,290919,118786
31003,34548,5652,117961,118300,121305,117905,117906,290919,117908
25285,23728,49961,117961,118225,118403,118321,117906,290919,118322
28487,31976,8781,118084,118085,117920,119323,119456,19793,119325
3820,42085,4599,117961,118225,124449,307024,311622,118331,118332
20396,74557,7504,117961,118300,118783,118321,117906,290919,118322
2092,25287,3608,117961,118052,120671,119849,139343,118638,119851
14046,78745,4945,117961,118300,118360,118129,122064,118131,118132
17910,23489,8709,117961,118300,128830,118054,118054,117887,118055
19403,14354,10079,117910,118855,117912,117879,117886,19721,117880
13079,44564,16973,117961,118300,124942,118321,117906,290919,118322
31817,38972,46634,118256,118257,117945,126684,280788,292795,126685
15295,35865,16682,119596,119597,120026,118293,118294,118295,118296
2103,42093,57691,117961,117962,120677,122022,265969,119221,122024
16665,73815,81506,118315,118463,118522,118685,122058,308574,118687
14824,4675,14785,117961,118327,120318,117905,240983,290919,117908
14481,80233,44038,117902,117903,118910,119346,302830,4673,119348
11936,20897,5768,117961,118343,118344,192867,192868,118347,192869
22736,44781,7710,117902,118041,117945,280788,280788,292795,119082
10139,38704,33774,118212,118580,117895,117896,117897,117887,117898
27997,79121,4936,117961,118343,120126,124576,124577,118424,124578
17356,39877,53282,118290,118291,120211,117985,121679,19793,117987
6763,41348,7346,117961,118343,123125,118318,168365,118205,118319
21403,83244,8138,117961,118052,118378,135740,119771,119772,135742
32427,15369,17244,117961,118052,120398,120006,311622,118424,120008
2392,80631,5158,118290,118291,118597,118293,118294,118295,118296
26422,5112,14855,117961,118300,123719,118451,153802,118453,118454
21293,40237,49772,91261,118026,118746,118451,126309,118453,118454
1200,27623,8164,117961,118327,120685,118641,123881,118643,118644
14736,31661,15967,117961,118300,124942,118321,240983,290919,118322
30058,33129,7002,117961,118343,123125,118278,132715,290919,118279
5411,75290,17614,117902,118041,118042,118043,118044,270488,118046
31037,75834,2395,117961,118300,123055,118834,127160,118424,118836
20239,40191,32457,117961,118327,118320,118321,117906,290919,118322
3144,74660,28217,118315,118316,123656,132671,121926,290919,132673
21602,20349,2104,117961,118300,118066,118636,130218,118638,118639
6186,915,7578,117961,118343,120722,118784,117906,290919,118786
10431,76565,84891,120342,120343,118631,117905,117906,290919,117908
853,43069,17270,117961,118300,128830,118826,150790,118424,118828
12690,42093,7524,117961,118300,118437,118777,279443,308574,118779
4689,33642,84579,117910,118855,117920,117879,259512,19721,117880
4589,80703,20170,117961,118413,120526,118777,279443,308574,118779
22136,73456,4274,117961,118327,118744,121414,129558,118704,121416
7943,20299,5903,117929,117940,118810,119323,136340,19793,119325
27479,73176,17920,117961,117962,117963,118811,286597,19793,118813
10827,75047,4500,117961,118052,118881,117905,117906,290919,117908
11044,45784,124925,117961,118225,122273,118321,118448,290919,118322
31055,34346,806,117961,118300,123719,118321,117906,290919,118322
29105,33248,51243,117961,118300,123055,120344,134311,118424,120346
